,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,incident_district,incident_division,precip,visibility,heatindex,season,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,school,college,crime
4827,5.0,20,monday,0,morning,mymensingh,mymensingh,6.4,10,32,hot,217291,213029,430320,102,3.95,969.0,49.1,922,11,2,2,56,3,bodyfound
4828,11.0,45,friday,1,night,mymensingh,mymensingh,0.0,10,27,winter,217291,213029,430320,102,3.95,969.0,49.1,922,11,2,2,56,3,bodyfound
4829,8.0,32,sunday,0,morning,mymensingh,mymensingh,25.8,8,38,rainy,217291,213029,430320,102,3.95,969.0,49.1,922,11,2,2,56,3,bodyfound
4830,11.0,48,tuesday,0,night,mymensingh,mymensingh,0.0,10,26,winter,217291,213029,430320,102,3.95,969.0,49.1,922,11,2,2,56,3,bodyfound
4831,5.0,22,wednesday,0,morning,mymensingh,mymensingh,4.0,10,36,hot,217291,213029,430320,102,3.95,969.0,49.1,922,11,2,2,56,3,bodyfound
4832,6.0,23,sunday,0,evening,pirojpur,barisal,72.5,5,34,rainy,72308,75851,148159,95,4.29,906.0,67.7,877,15,0,1,37,3,bodyfound
4833,10.0,43,wednesday,0,morning,faridpur,dhaka,0.6,10,30,rainy,125324,133708,259032,94,4.52,1203.0,47.0,565,11,0,2,27,3,bodyfound
4834,1.0,4,thursday,0,morning,kushtia,khulna,0.0,10,25,winter,102965,105065,208030,98,4.2,1302.0,48.7,203,7,0,2,29,4,bodyfound
4835,8.0,32,sunday,0,morning,bhola,  barisal ,20.2,9,32,rainy,214212,216308,430520,99,4.85,1042.0,45.2,1044,103,1,3,62,10,bodyfound
4836,9.0,40,wednesday,0,morning,bhola,barisal,0.0,10,40,rainy,214212,216308,430520,99,4.85,1042.0,45.2,1044,103,1,3,62,10,bodyfound
4837,2.0,8,thursday,0,morning,chapainawabganj,rajSHAHi,0.0,10,26,winter,51035,52266,103301,98,4.22,836.0,47.2,263,1,0,1,16,4,bodyfound
4838,8.0,33,thursday,0,morning,tangail,dhaka,26.8,8,34,rainy,92020,97893,189913,94,4.08,844.0,43.8,426,11,1,2,28,6,bodyfound
4839,,42,wednesday,0,morning,brahmanbaria,chattogram,13.1,8,34,rainy,254305,267689,521994,95,5.28,1163.0,48.2,257,0,0,4,25,1,bodyfound
4840,5.0,20,friday,1,morning,brahmanbaria,chattogram,40.7,7,31,hot,254305,267689,521994,95,5.28,1163.0,48.2,257,0,0,4,25,1,bodyfound
4841,7.0,28,tuesday,0,morning,brahmanbaria,chattogram,16.8,9,32,rainy,254305,267689,521994,95,5.28,1163.0,48.2,257,0,0,4,25,1,bodyfound
4842,3.0,11,monday,0,morning,dinajpur,rangpur,0.0,10,28,hot,86393,84414,170806,102,4.02,802.0,51.6,384,75,0,1,42,5,bodyfound
4843,1.0,2,thursday,0,noon,dinajpur,rangpur,0.1,10,20,winter,86393,84414,170806,102,4.02,802.0,51.6,384,75,0,1,42,5,bodyfound
4844,4.0,15,monday,0,night,dinajpur,rangpur,0.0,10,28,hot,86393,84414,170806,102,4.02,802.0,51.6,384,75,0,1,42,5,bodyfound
4845,7.0,31,thursday,0,evening,dinajpur,rangpur,27.8,8,37,rainy,86393,84414,170806,102,4.02,802.0,51.6,384,75,0,1,42,5,bodyfound
4846,7.0,29,saturday,1,morning,dinajpur,rangpur,5.7,9,36,rainy,86393,84414,170806,102,4.02,802.0,51.6,384,75,0,1,42,5,bodyfound
4847,2.0,7,wednesday,0,morning,dinajpur,rangpur,0.0,10,24,winter,86393,84414,170806,102,4.02,802.0,51.6,384,75,0,1,42,5,bodyfound
4848,6.0,25,tuesday,0,noon,dinajpur,rangpur,19.8,8,34,rainy,159612,157641,317253,101,4.27,768.0,48.1,892,24,1,1,71,7,bodyfound
4849,5.0,20,sunday,0,morning,dinajpur,rangpur,0.9,10,36,hot,159612,157641,317253,101,4.27,768.0,48.1,892,24,1,1,71,7,bodyfound
4850,,32,tuesday,0,morning,dinajpur,rangpur,21.7,8,38,rainy,159612,157641,317253,101,4.27,768.0,48.1,892,24,1,1,71,7,bodyfound
4851,5.0,20,saturday,1,morning,dinajpur,rangpur,1.3,10,34,hot,159612,157641,317253,101,4.27,768.0,48.1,892,24,1,1,71,7,bodyfound
4852,3.0,11,tuesday,0,night,dinajpur,rangpur,0.0,10,25,hot,159612,157641,317253,101,4.27,768.0,48.1,892,24,1,1,71,7,bodyfound
4853,11.0,48,tuesday,0,morning,dinajpur,rangpur,0.0,10,25,winter,159612,157641,317253,101,4.27,768.0,48.1,892,24,1,1,71,7,bodyfound
4854,6.0,25,friday,1,morning,dinajpur,rangpur,1.9,10,35,rainy,130160,127765,257925,102,4.19,729.0,47.3,847,22,0,3,47,8,bodyfound
4855,6.0,25,friday,1,morning,dinajpur,rangpur,1.9,10,35,rainy,130160,127765,257925,102,4.19,729.0,47.3,847,22,0,3,47,8,bodyfound
4856,9.0,40,monday,0,afternoon,sylhet,  sylhet ,0.0,10,31,rainy,115763,116810,232573,99,6.1,1091.0,46.9,643,4,0,1,29,3,bodyfound
4857,9.0,37,wednesday,0,morning,faridpur,dhaka,13.5,9,34,rainy,126428,130230,256658,97,4.54,945.0,47.3,915,30,0,3,27,4,bodyfound
4858,9.0,37,wednesday,0,morning,faridpur,dhaka,13.5,9,34,rainy,126428,130230,256658,97,4.54,945.0,47.3,915,30,0,3,27,4,bodyfound
4859,11.0,46,friday,1,morning,dinajpur,rangpur,0.0,10,27,winter,80428,79621,160049,101,4.07,712.0,52.6,547,27,0,1,50,6,bodyfound
4860,6.0,22,thursday,0,night,dinajpur,rangpur,12.7,9,40,rainy,80428,79621,160049,101,4.07,712.0,52.6,547,27,0,1,50,6,bodyfound
4861,8.0,31,wednesday,0,morning,panchagarh,rangpur,39.5,7,34,rainy,116555,115569,232124,101,4.14,664.0,51.8,650,22,1,1,81,5,bodyfound
4862,3.0,10,tuesday,0,afternoon,panchagarh,rangpur,0.0,10,24,hot,116555,115569,232124,101,4.14,664.0,51.8,650,22,1,1,81,5,bodyfound
4863,9.0,36,tuesday,0,morning,bogura,rajshahi,17.5,8,35,rainy,288181,266833,555014,108,4.04,3143.0,65.7,1164,23,4,7,56,9,bodyfound
4864,12.0,51,saturday,1,noon,bogura,rajshahi,0.0,10,23,winter,288181,266833,555014,108,4.04,3143.0,65.7,1164,23,4,7,56,9,bodyfound
4865,2.0,7,sunday,0,morning,bogura,rajShaHI,1.0,8,21,winter,288181,266833,555014,108,4.04,3143.0,65.7,1164,23,4,7,56,9,bodyfound
4866,10.0,41,saturday,1,morning,jamalpur,mymensingh,17.3,7,25,rainy,107718,111212,218930,97,4.19,919.0,33.1,557,45,1,2,29,2,bodyfound
4867,11.0,45,monday,0,morning,jamalpur,mymensingh,0.1,7,26,winter,107718,111212,218930,97,4.19,919.0,33.1,557,45,1,2,29,2,bodyfound
4868,11.0,46,sunday,0,afternoon,brahmanbaria,chattogram,0.8,10,29,winter,89415,91239,180654,98,5.4,1420.0,53.4,326,12,2,2,23,4,bodyfound
4869,2.0,6,monday,0,morning,brahmanbaria,chattogram,0.0,10,25,winter,89415,91239,180654,98,5.4,1420.0,53.4,326,12,2,2,23,4,bodyfound
4870,,44,sunday,0,,,chattogram,0.0,10,29,winter,89415,91239,180654,98,5.4,1420.0,,326,12,2,2,23,4,bodyfound
4871,9.0,39,thursday,0,night,brahmanbaria,chattogram,40.0,7,34,rainy,89415,91239,180654,98,5.4,1420.0,53.4,326,12,2,2,23,4,bodyfound
4872,12.0,51,saturday,1,noon,brahmanbaria,chattogram,0.0,10,23,winter,89415,91239,180654,98,5.4,1420.0,53.4,326,12,2,2,23,4,bodyfound
4873,11.0,44,sunday,0,afternoon,brahmanbaria,chattogram,0.0,10,29,winter,89415,91239,180654,98,5.4,6.698296892993228e+37,53.4,326,12,2,2,23,4,bodyfound
4874,12.0,52,friday,1,morning,brahmanbaria,chattogram,0.0,10,24,winter,89415,91239,180654,98,5.4,1420.0,53.4,326,12,2,2,23,4,bodyfound
4875,1.0,3,wednesday,0,morning,comilla,chattogram,0.0,10,22,winter,146246,155579,301825,94,5.13,1843.0,57.0,586,67,0,2,46,6,bodyfound
4876,10.0,41,sunday,0,morning,comilla,chattogram,2.9,6,32,rainy,165919,184354,350273,90,5.01,1742.0,51.0,674,20,0,1,27,3,bodyfound
4877,7.0,30,thursday,0,night,chandpur,chattogram,21.0,9,35,rainy,226959,238960,465919,95,4.69,1509.0,56.1,959,66,3,4,40,3,bodyfound
4878,4.0,17,tuesday,0,morning,chandpur,ChAttoGRAm,0.7,8,37,hot,226959,238960,465919,95,4.69,1509.0,56.1,959,66,3,4,40,3,bodyfound
4879,1.0,2,saturday,1,night,chapainawabganj,rajshahi,0.0,10,22,winter,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4880,10.0,42,thursday,0,morning,chapainawabganj,rajshahi,5.6,9,32,rainy,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4881,10.0,42,thursday,0,morning,chapainawabganj,rajshahi,5.6,9,32,rainy,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4882,1.0,2,saturday,1,night,chapainawabganj,Rajshahi,0.0,10,22,winter,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4883,1.0,2,saturday,1,night,chapainawabganj,rajshahi,0.0,10,22,winter,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4884,,2,saturday,1,night,chapainawabganj,rajshahi,0.0,10,22,winter,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4885,4.0,14,monday,0,night,chapainawabganj,rajshahi,0.0,10,31,hot,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4886,1.0,1,sunday,0,night,chapainawabganj,rajshahi,0.0,10,19,winter,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,bodyfound
4887,3.0,13,thursday,0,morning,bhola,barisal,0.1,10,32,hot,228693,227744,456437,100,4.82,413.0,43.5,957,7,0,3,76,8,bodyfound
4888,1.0,1,saturday,1,morning,rajshahi,rajshahi,0.0,10,22,winter,104138,102650,206788,101,3.95,1257.0,47.7,574,1,0,1,48,12,bodyfound
4889,9.0,38,thursday,0,morning,rajshahi,rajshahi,1.5,10,37,rainy,104138,102650,206788,101,3.95,1257.0,47.7,574,1,0,1,48,12,bodyfound
4890,4.0,15,saturday,1,morning,noakhali,chattogram,0.0,10,34,hot,107849,125404,233253,86,5.02,1742.0,65.6,437,13,0,1,28,3,bodyfound
4891,4.0,14,thursday,0,morning,noakhali,chattogram,9.8,9,31,hot,107849,125404,233253,86,5.02,1742.0,65.6,437,13,0,1,28,3,bodyfound
4892,9.0,36,thursday,0,morning,noakhali,chattogram,1.0,10,35,rainy,107849,125404,233253,86,5.02,1742.0,65.6,437,13,0,1,28,3,bodyfound
4893,1.0,2,friday,1,morning,pabna,rajshahi,0.0,10,16,winter,144830,146291,291121,99,4.14,939.0,45.6,519,0,0,2,34,7,bodyfound
4894,8.0,34,sunday,0,morning,pabna,rajshahi,20.1,8,35,rainy,144830,146291,291121,99,4.14,939.0,45.6,519,0,0,2,34,7,bodyfound
4895,7.0,28,saturday,1,morning,comilla,chattogram,8.6,9,38,rainy,207666,235982,443648,88,5.04,1640.0,56.9,1085,82,0,2,55,5,bodyfound
4896,5.0,21,thursday,0,morning,feni,chattogram,0.4,10,37,hot,89494,97662,187156,92,5.04,1341.0,63.4,406,15,0,2,30,4,bodyfound
